hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
AB,NA,AB,NA,NA,15,43,60,30,58,70,NA,15,NA,0,0,1,0,0,1,88,100,100,79,96,98,68,93,98,60,82,89,15,18,45,1,1,2,2,2,6,3,3,8,5,6,15,4,6,14,20,52,65,NA,NA,NA,NA,NA,NA,20,30,35,0,0,0,1,2.5,4,NA,NA,NA,1.2,1.4,1.6,NA,NA,NA,1.39,1.59,1.64,NA,1,3,10,0.18,0.2,0.22,NA,NA,NA,24,32.2,35,10.7,19.5,24.2,31,42,50,3,4.2,5.9,32,45,53,13,21,25,5,17,25,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.1,2,16.6,24.8,29,NA,NA,NA,13.1,23.9,28.6,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599168,51412734
Bg3,NA,B,NA,3,40,104,140,100,112,150,NA,8,NA,0,0,1,0,0,1,70,96,98,51,91,96,35,68,86,18,36,52,20,65,80,2,7,8,4,15,18,4,15,18,7,20,28,3,8,8,0,20,70,NA,NA,NA,NA,NA,NA,10,15,30,0,0,0,0.5,0.75,1,NA,NA,NA,1.3,1.4,1.7,NA,NA,NA,1.37,1.47,1.77,NA,1,28,100,0.1,0.12,0.14,NA,NA,NA,10.5,18.5,25.6,4.3,9.3,18.5,22,42,47,0.6,1.5,2.9,22,27,42,6,9,21,0,0,7,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,8.6,12.7,23.9,NA,NA,NA,6.7,11.2,23.9,6.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599168,51412735
Bg2,NA,B,NA,2,35,71,100,40,104,140,NA,33,NA,0,0,1,0,0,1,97,100,100,80,97,98,68,93,98,59,83,89,15,17,45,1,1,2,2,2,6,3,3,8,5,6,15,4,5,14,20,53,67,NA,NA,NA,NA,NA,NA,18,30,35,0,0,0,0.5,1.25,2,NA,NA,NA,1.3,1.5,1.7,NA,NA,NA,1.5,1.7,1.76,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,23.3,32.1,34.5,9.9,19.3,23.3,28,40,47,3,4.2,5.9,29,42,49,12,21,25,4,17,24,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0.1,2,14.7,24.1,28.2,NA,NA,NA,11.8,23.4,27.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599168,51412736
Bg1,NA,B,NA,1,30,58,70,35,71,100,NA,13,NA,0,0,1,0,0,1,97,100,100,80,97,98,65,89,96,50,72,78,15,30,45,1,1,2,2,5,6,3,6,8,5,10,15,4,8,14,20,40,67,NA,NA,NA,NA,NA,NA,18,30,35,0,0,0,0.5,1.25,2,NA,NA,NA,1.3,1.5,1.7,NA,NA,NA,1.5,1.7,1.76,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,23.7,32.6,35.1,10.3,20.1,24.4,28,40,47,3,4.2,5.9,29,42,49,12,21,25,2,14,19,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,14.7,24.1,28.2,NA,NA,NA,11.8,23.4,27.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599168,51412737
2BCg,2,BC,NA,NA,100,112,150,120,157,165,NA,45,NA,0,0,1,0,0,1,90,97,98,82,94,97,65,84,94,44,60,69,25,45,52,2,4,5,3,5,6,3,6,6,5,14,15,12,16,20,28,35,50,NA,NA,NA,NA,NA,NA,10,20,27,0,0,2,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.72,1.82,2.02,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,19.4,27.9,31.8,5.8,13.4,18.7,23,32,37,0.7,2.2,2.9,20,31,38,5,13,19,0,5,11,0.43,0.43,0,0,10,0,0,0,0,0,0,0,0.1,2,7.6,15.7,19.7,NA,NA,NA,5.8,15.4,19.7,6.1,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599168,51412738
A,NA,A,NA,NA,0,0,0,15,43,60,NA,43,NA,0,0,1,0,0,1,87,100,100,78,96,98,68,93,98,59,82,94,10,18,45,1,1,2,1,2,6,2,3,8,3,6,15,3,6,14,15,52,70,NA,NA,NA,NA,NA,NA,20,30,40,0,0,0,6,7.5,9,NA,NA,NA,1.2,1.35,1.5,NA,NA,NA,1.31,1.46,1.53,NA,1,3,10,0.2,0.22,0.24,NA,NA,NA,27.4,35,38.4,15.7,24.6,31.5,31,41,47,1.3,2.7,2.9,42,55,67,13,20,28,6,19,33,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,17.8,25.9,33.8,NA,NA,NA,16.6,25.2,33.8,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.1,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599169,51412739
2BC,2,BC,NA,NA,120,157,165,200,200,200,NA,43,NA,0,0,1,0,0,1,90,97,98,82,94,97,65,84,94,44,60,69,25,45,52,2,4,5,3,5,6,3,6,6,5,14,15,12,16,20,28,35,50,NA,NA,NA,NA,NA,NA,10,20,27,0,1,5,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.71,1.81,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,19.4,27.9,31.8,5.8,13.4,18.7,23,32,37,0.5,2.1,2.9,19,30,38,3,13,19,0,5,11,0.43,0.43,0,5,15,0,0,0,0,0,0,0,0.1,2,7.6,15,17.6,NA,NA,NA,5.8,15,17.6,6.1,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599169,51412740
2BCg,2,BC,NA,NA,100,112,150,120,157,165,NA,45,NA,0,0,1,0,0,1,90,97,98,82,94,97,65,84,94,44,60,69,25,45,52,2,4,5,3,5,6,3,6,6,5,14,15,12,16,20,28,35,50,NA,NA,NA,NA,NA,NA,10,20,27,0,0,2,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.72,1.82,2.02,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,19.4,27.9,31.8,5.8,13.4,18.7,23,32,37,0.7,2.2,2.9,20,31,38,5,13,19,0,5,11,0.43,0.43,0,0,10,0,0,0,0,0,0,0,0.1,2,7.6,15.7,19.7,NA,NA,NA,5.8,15.4,19.7,6.1,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599169,51412741
Bg3,NA,B,NA,3,40,104,140,100,112,150,NA,8,NA,0,0,1,0,0,1,70,96,98,51,91,96,35,68,86,18,36,52,20,65,80,2,7,8,4,15,18,4,15,18,7,20,28,3,8,8,0,20,70,NA,NA,NA,NA,NA,NA,10,15,30,0,0,0,0.5,0.75,1,NA,NA,NA,1.3,1.4,1.7,NA,NA,NA,1.37,1.47,1.77,NA,1,28,100,0.1,0.12,0.14,NA,NA,NA,10.5,18.5,25.6,4.3,9.3,18.5,22,42,47,0.6,1.5,2.9,22,27,42,6,9,21,0,0,7,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,8.6,12.7,23.9,NA,NA,NA,6.7,11.2,23.9,6.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599169,51412742
Bg2,NA,B,NA,2,35,71,100,40,104,140,NA,33,NA,0,0,1,0,0,1,97,100,100,80,97,98,68,93,98,59,83,89,15,17,45,1,1,2,2,2,6,3,3,8,5,6,15,4,5,14,20,53,67,NA,NA,NA,NA,NA,NA,18,30,35,0,0,0,0.5,1.25,2,NA,NA,NA,1.3,1.5,1.7,NA,NA,NA,1.5,1.7,1.76,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,23.3,32.1,34.5,9.9,19.3,23.3,28,40,47,3,4.2,5.9,29,42,49,12,21,25,4,17,24,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0.1,2,14.7,24.1,28.2,NA,NA,NA,11.8,23.4,27.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599169,51412743
Bg1,NA,B,NA,1,30,58,70,35,71,100,NA,13,NA,0,0,1,0,0,1,97,100,100,80,97,98,65,89,96,50,72,78,15,30,45,1,1,2,2,5,6,3,6,8,5,10,15,4,8,14,20,40,67,NA,NA,NA,NA,NA,NA,18,30,35,0,0,0,0.5,1.25,2,NA,NA,NA,1.3,1.5,1.7,NA,NA,NA,1.5,1.7,1.76,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,23.7,32.6,35.1,10.3,20.1,24.4,28,40,47,3,4.2,5.9,29,42,49,12,21,25,2,14,19,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,14.7,24.1,28.2,NA,NA,NA,11.8,23.4,27.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,4.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599169,51412744
AB,NA,AB,NA,NA,15,43,60,30,58,70,NA,15,NA,0,0,1,0,0,1,88,100,100,79,96,98,68,93,98,60,82,89,15,18,45,1,1,2,2,2,6,3,3,8,5,6,15,4,6,14,20,52,65,NA,NA,NA,NA,NA,NA,20,30,35,0,0,0,1,2.5,4,NA,NA,NA,1.2,1.4,1.6,NA,NA,NA,1.39,1.59,1.64,NA,1,3,10,0.18,0.2,0.22,NA,NA,NA,24,32.2,35,10.7,19.5,24.2,31,42,50,3,4.2,5.9,32,45,53,13,21,25,5,17,25,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.1,2,16.6,24.8,29,NA,NA,NA,13.1,23.9,28.6,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599169,51412745
2BC,2,BC,NA,NA,69,127,155,200,200,200,NA,73,NA,0,0,1,0,0,1,92,95,98,85,91,97,71,81,93,46,55,64,35,44,50,1.2,2.5,7.6,3.1,5.5,10.4,7.9,13,22.7,10.4,16,26.2,5.7,7,9.7,23,34,47,NA,NA,NA,NA,NA,NA,18,22,27,0,1,5,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.7,1.8,2,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,22,26.8,30,9.3,13.1,16.9,27,35,47,0.8,1.8,2.9,26,32,38,9,14,19,1,4,9,0.37,0.37,0,4,9,0,0,0,0,0,0,0,0.1,2,6.6,11.5,17.8,NA,NA,NA,5,13,56.5,6.1,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,5.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599170,51412746
2Bw3,2,B,NA,3,41,104,124,69,127,155,NA,23,NA,0,0,1,0,0,1,92,95,98,85,92,97,69,82,94,43,55,64,30,45,70,1,2.5,5,3,5.5,11,8,13,23,10,16.5,26,6,7.5,10,2,32,52,NA,NA,NA,NA,NA,NA,18,23,28,0,0,1,0,0.5,1,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.71,1.81,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,20.5,26,30.2,8.6,13.3,17.8,25,33,45,1,2,2.9,27,34,40,11,16,19,1,5,10,0.32,0.32,0,0,9,0,0,0,0,0,0,0,0.1,2,7,12,20,NA,NA,NA,5.3,11.1,58.7,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,5.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599170,51412747
Bw2,NA,B,NA,2,30,84,99,41,104,124,NA,20,NA,0,0,1,0,0,1,96,98,100,94,96,100,60,73,90,27,33,49,40,70,85,0.1,8,14,0.1,12,20,0.4,18,30,0.2,24,42,0.7,8,15,0,15,50,NA,NA,NA,NA,NA,NA,10,15,25,0,0,0,0.5,0.75,1,NA,NA,NA,1.3,1.4,1.65,NA,NA,NA,1.37,1.47,1.72,NA,1,28,100,0.11,0.13,0.15,NA,NA,NA,14.4,18.6,23.8,5.8,9.3,15.6,39,43,48,0.8,1.5,2.9,22,27,37,6,9,17,0,0,4,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,7.4,12.5,22.3,NA,NA,NA,5.5,11.7,22.2,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599170,51412748
Bw1,NA,B,NA,1,25,60,66,30,84,99,NA,24,NA,0,0,1,0,0,1,96,98,100,95,96,100,69,79,92,43,48,62,30,55,75,0.1,5.5,8.9,0.1,9,13.6,0.9,14,19.8,0.5,18.5,27.5,1.5,8,9.8,0,24,52,NA,NA,NA,NA,NA,NA,18,21,30,0,0,0,1,1.5,2,NA,NA,NA,1.3,1.45,1.65,NA,NA,NA,1.39,1.54,1.74,NA,1,9,10,0.17,0.19,0.21,NA,NA,NA,18.9,22,26.4,10.5,13.5,19.6,39,43,47,1.2,2,2.9,30,34,44,12,14,21,1,3,11,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,7.4,12.5,22.3,NA,NA,NA,5.6,11.8,22.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599170,51412749
A2,NA,A,NA,2,13,41,48,25,60,66,NA,19,NA,0,0,1,0,0,1,96,98,100,94,96,100,78,88,100,59,69,79,15,30,50,0.1,1.5,4,0.3,5,12.7,1.1,9,17.5,1.1,11.5,22,1,3,6.1,20,47,67,NA,NA,NA,NA,NA,NA,18,23,30,0,0,0,2,3,4,NA,NA,NA,1.25,1.4,1.6,NA,NA,NA,1.39,1.54,1.62,NA,1,9,10,0.18,0.2,0.22,NA,NA,NA,26.5,30.1,33.7,11.9,16.1,21.4,34,43,47,3,3.1,5.9,32,40,49,12,16,21,4,10,17,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,12.5,21,29.5,NA,NA,NA,9.5,19.1,28.7,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,7.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599170,51412750
A1,NA,A,NA,1,0,0,0,13,41,48,NA,41,NA,0,0,1,0,0,1,96,98,100,94,96,100,77,88,100,59,69,79,15,30,50,0.1,1.5,4,0.3,5,12.7,1.1,9,17.5,1.1,11.5,22,1,3,6.1,20,47,67,NA,NA,NA,NA,NA,NA,18,23,30,0,0,0,3,4,5,NA,NA,NA,1.2,1.35,1.6,NA,NA,NA,1.33,1.48,1.73,NA,1,9,10,0.19,0.21,0.23,NA,NA,NA,27.5,30.9,34.4,13.1,17.3,22.6,33,42,47,3,3.1,5.9,34,42,51,12,15,21,4,9,18,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.1,2,12.5,21,29.5,NA,NA,NA,9.4,20,29,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,7.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599170,51412751
2A1,2,A,NA,1,30,66,130,51,91,170,NA,25,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,99,100,77,90,100,10,15,30,0,0.1,0.2,0.2,0.4,0.8,0.8,1,2,3,4.3,9,6,9.2,18,35,57,70,NA,NA,NA,NA,NA,NA,15,28,35,0,0,1,5,17.5,20,NA,NA,NA,0.7,1,1.3,NA,NA,NA,0.75,1.05,1.35,NA,0.1,1,10,0.2,0.22,0.24,NA,NA,NA,26.4,36.5,38.5,10.7,26.7,31.2,37,49,62,0.6,1.8,2.9,35,73,85,9,18,23,6,26,38,0.37,0.37,0,0,2,0,0,0,0,0,0,0,0,2,26.8,45.2,50.3,NA,NA,NA,18.1,39,70.9,5.6,6.4,7.8,5.6,5.9,7.8,NA,NA,NA,NA,NA,NA,2.8,25.9,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412752
2A2,2,A,NA,2,51,91,150,61,122,200,NA,31,NA,0,0,0,0,0,0,100,100,100,100,100,100,92,99,100,79,90,100,10,15,25,0,0.1,0.2,0.2,0.4,0.8,0.8,1,2,3,4.3,10,6,9.2,13,40,55,75,NA,NA,NA,NA,NA,NA,15,30,35,0,0,1,5,17.5,20,NA,NA,NA,0.7,1,1.3,NA,NA,NA,0.76,1.06,1.36,NA,0.1,1,10,0.2,0.22,0.24,NA,NA,NA,26.4,36.8,38.5,10.7,27.4,31.2,37,49,62,0.6,2,2.9,35,75,85,9,19,23,7,27,38,0.37,0.37,0,0,2,0,0,0,0,0,0,0,0,2,26.8,46,50.3,NA,NA,NA,18.1,40.9,51.8,5.6,6.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,26.4,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412753
2Cg1,2,C,NA,1,61,122,200,71,165,200,NA,43,NA,0,0,1,0,2,18,71,90,100,56,83,100,39,77,97,30,63,81,25,29,45,2,2.6,3,3,3.7,4,4,5,7,9,9.1,20,7,8.6,11,20,41,68,NA,NA,NA,NA,NA,NA,7,30,35,0,1,3,0,1,5,NA,NA,NA,1.6,1.83,1.9,NA,NA,NA,1.74,1.97,2.01,NA,0.1,1,10,0.14,0.16,0.18,NA,NA,NA,11.2,23.8,35.2,2.9,21.2,34.7,14,25,37,0.1,2.2,2.9,17,40,55,2,20,24,0,10,21,0.37,0.37,0,10,15,0,0,0,0,0,0,0,0,2,1.8,13.1,23.1,NA,NA,NA,1.4,51.8,62.1,6.1,7.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412754
2Cg2,2,C,NA,2,71,165,200,203,203,203,NA,38,NA,0,0,1,0,2,18,71,90,100,56,83,100,42,74,100,28,54,79,30,42,50,2,3.9,5,3,5.5,7,4,7.4,9,11,13.1,15,10,12.1,14,15,37,63,NA,NA,NA,NA,NA,NA,7,21,35,0,1,3,0,1,5,NA,NA,NA,1.6,1.83,1.9,NA,NA,NA,1.7,1.93,1.97,NA,0.1,1,10,0.13,0.15,0.17,NA,NA,NA,11,23.7,35.2,2.8,14.7,33.5,14,25,37,0.1,1.5,2.9,17,32,55,2,13,24,0,4,21,0.37,0.37,0,10,15,0,0,0,0,0,0,0,0,2,1.8,10.9,23.1,NA,NA,NA,1.4,49.6,66.9,6.1,7.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412755
Oap,NA,O,NA,NA,0,0,0,25,25,25,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,50,75,100,NA,NA,NA,0.25,0.35,0.45,NA,NA,NA,NA,NA,NA,1.3,1,5,10,0.3,0.45,0.6,NA,NA,NA,50.8,53.4,55.4,15.5,22.1,28.7,55,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,2,101.9,138.7,185.5,NA,NA,NA,83.3,134.5,224.1,NA,NA,NA,5.6,6.2,7.8,NA,NA,NA,NA,NA,NA,8.7,33.9,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412756
Oa,NA,O,NA,NA,25,25,25,30,66,130,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,50,75,100,NA,NA,NA,0.25,0.35,0.45,NA,NA,NA,NA,NA,NA,1.3,1,5,10,0.3,0.45,0.6,NA,NA,NA,50.8,53.4,55.4,15.5,22.1,28.7,55,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,2,101.9,138.7,185.5,NA,NA,NA,83.3,134.5,224.1,NA,NA,NA,5.6,6.2,7.8,NA,NA,NA,NA,NA,NA,8.7,33.9,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599171,51412757
