10|30|30|200|200|200|"Wet"|"213889144"|"134346764"
0|0|0|5|20|30|"Moist"|"213889145"|"134346765"
5|20|30|200|200|200|"Wet"|"213889145"|"134346766"
0|0|15|200|200|200|"Wet"|"213889146"|"134346767"
0|0|0|0|0|15|"Moist"|"213889146"|"134346768"
0|0|0|5|15|15|"Moist"|"213889147"|"134346769"
5|15|15|200|200|200|"Wet"|"213889147"|"134346770"
0|0|0|15|30|30|"Moist"|"213889148"|"134346771"
15|30|30|200|200|200|"Wet"|"213889148"|"134346772"
0|0|0|40|80|100|"Moist"|"213889149"|"134346773"
40|80|100|200|200|200|"Wet"|"213889149"|"134346774"
0|0|0|30|50|60|"Moist"|"213889150"|"134346775"
30|50|60|200|200|200|"Wet"|"213889150"|"134346776"
60|90|90|200|200|200|"Wet"|"213889151"|"134346777"
0|0|0|60|90|90|"Moist"|"213889151"|"134346778"
0|0|0|15|30|50|"Moist"|"213889152"|"134346779"
15|30|50|200|200|200|"Wet"|"213889152"|"134346780"
60|90|100|200|200|200|"Wet"|"213889153"|"134346781"
0|0|0|60|90|100|"Moist"|"213889153"|"134346782"
70|110|120|200|200|200|"Wet"|"213889154"|"134346783"
0|0|0|70|110|120|"Moist"|"213889154"|"134346784"
0|0|0|30|50|60|"Moist"|"213889155"|"134346785"
30|50|60|200|200|200|"Wet"|"213889155"|"134346786"
0|0|0|0|15|20|"Moist"|"213889156"|"134346787"
0|15|20|200|200|200|"Wet"|"213889156"|"134346788"
40|70|90|200|200|200|"Wet"|"213889157"|"134346789"
0|0|0|40|70|90|"Moist"|"213889157"|"134346790"
0|0|0|50|80|100|"Moist"|"213889158"|"134346791"
50|80|100|200|200|200|"Wet"|"213889158"|"134346792"
15|30|30|200|200|200|"Wet"|"213889159"|"134346793"
0|0|0|15|30|30|"Moist"|"213889159"|"134346794"
0|0|0|60|100|110|"Moist"|"213889160"|"134346795"
60|100|110|200|200|200|"Wet"|"213889160"|"134346796"
40|80|100|200|200|200|"Wet"|"213889161"|"134346797"
0|0|0|40|80|100|"Moist"|"213889161"|"134346798"
0|0|0|30|50|60|"Moist"|"213889162"|"134346799"
30|50|60|200|200|200|"Wet"|"213889162"|"134346800"
60|100|110|200|200|200|"Wet"|"213889163"|"134346801"
0|0|0|60|100|110|"Moist"|"213889163"|"134346802"
0|0|0|40|70|90|"Moist"|"213889164"|"134346803"
40|70|90|200|200|200|"Wet"|"213889164"|"134346804"
0|0|0|60|90|100|"Moist"|"213889165"|"134346805"
60|90|100|200|200|200|"Wet"|"213889165"|"134346806"
0|0|0|0|15|20|"Moist"|"213889166"|"134346807"
0|15|20|200|200|200|"Wet"|"213889166"|"134346808"
